product_key,product_name,brand_key,category,subcategory,color
326,SV Car Video TFT7 M7000 Brown,8,TV and Video,Car Video,Brown
327,SV Car Video TFT6.2W E6280 Brown,8,TV and Video,Car Video,Brown
328,SV Car Video TFT6.2W E6281 Brown,8,TV and Video,Car Video,Brown
329,SV Car Video TFT6.2W E6282 Brown,8,TV and Video,Car Video,Brown
330,SV Car Video TFT7 M7001 Brown,8,TV and Video,Car Video,Brown
331,SV Car Video AM/FM E1000 Brown,8,TV and Video,Car Video,Brown
332,SV Car Video AM/FM E1001 Brown,8,TV and Video,Car Video,Brown
333,SV Car Video TFT7 M7002 Brown,8,TV and Video,Car Video,Brown
334,SV Car Video LCD9.2W X9280 Brown,8,TV and Video,Car Video,Brown
335,SV Car Video LCD9.2W X9281 Brown,8,TV and Video,Car Video,Brown
336,SV Car Video LCD7W M7082 Brown,8,TV and Video,Car Video,Brown
337,SV Car Video LCD7 M7001 Brown,8,TV and Video,Car Video,Brown
338,Fabrikam Laptop19W M9800 Black,4,Computers,Laptops,Black
340,Fabrikam Laptop17 M7000 Black,4,Computers,Laptops,Black
341,Fabrikam Laptop16W M6080 Black,4,Computers,Laptops,Black
342,Fabrikam Laptop16 M6000 Black,4,Computers,Laptops,Black
343,Fabrikam Laptop19 M9000 Black,4,Computers,Laptops,Black
344,Fabrikam Laptop12 M2000 White,4,Computers,Laptops,White
345,Fabrikam Laptop15 M5000 White,4,Computers,Laptops,White
346,Fabrikam Laptop15.4 M5400 White,4,Computers,Laptops,White
347,Fabrikam Laptop14.1 M4100 White,4,Computers,Laptops,White
348,Fabrikam Laptop15.4W M5480 White,4,Computers,Laptops,White
349,Fabrikam Laptop10.1 M0100 White,4,Computers,Laptops,White
350,Fabrikam Laptop12W M2080 Silver,4,Computers,Laptops,Silver
351,Fabrikam Laptop8.9W E0880 Silver,4,Computers,Laptops,Silver
353,Fabrikam Laptop10.1 M0101 Silver,4,Computers,Laptops,Silver
354,Fabrikam Laptop12 M2001 Silver,4,Computers,Laptops,Silver
356,Fabrikam Laptop14.1W M4180 Red,4,Computers,Laptops,Red
357,Fabrikam Laptop14.1 E4101 Red,4,Computers,Laptops,Red
358,Fabrikam Laptop8.9 E8002 Red,4,Computers,Laptops,Red
359,Fabrikam Laptop12 M2002 Red,4,Computers,Laptops,Red
360,Fabrikam Laptop13.3 M3000 Red,4,Computers,Laptops,Red
361,Fabrikam Laptop13.3W M3080 Red,4,Computers,Laptops,Red
363,Adventure Works Laptop15 M1500 Black,2,Computers,Laptops,Black
365,Adventure Works Laptop16 M1600 Black,2,Computers,Laptops,Black
366,Adventure Works Laptop15.4W M1548 Black,2,Computers,Laptops,Black
367,Adventure Works Laptop8.9 E0890 Black,2,Computers,Laptops,Black
368,Adventure Works Laptop19W X1980 White,2,Computers,Laptops,White
369,Adventure Works Laptop15 M1501 White,2,Computers,Laptops,White
370,Adventure Works Laptop12 M1201 White,2,Computers,Laptops,White
371,Adventure Works Laptop16 M1601 White,2,Computers,Laptops,White
372,Adventure Works Laptop15.4W M1548 White,2,Computers,Laptops,White
373,Adventure Works Laptop8.9 E0890 White,2,Computers,Laptops,White
374,Adventure Works Laptop19W X1980 Silver,2,Computers,Laptops,Silver
375,Adventure Works Laptop15 M1501 Silver,2,Computers,Laptops,Silver
376,Adventure Works Laptop12 M1201 Silver,2,Computers,Laptops,Silver
377,Adventure Works Laptop16 M1601 Silver,2,Computers,Laptops,Silver
378,Adventure Works Laptop15.4W M1548 Silver,2,Computers,Laptops,Silver
379,Adventure Works Laptop8.9 E0890 Silver,2,Computers,Laptops,Silver
380,Adventure Works Laptop19W X1980 Red,2,Computers,Laptops,Red
381,Adventure Works Laptop15 M1501 Red,2,Computers,Laptops,Red
382,Adventure Works Laptop12 M1201 Red,2,Computers,Laptops,Red
383,Adventure Works Laptop16 M1601 Red,2,Computers,Laptops,Red
384,Adventure Works Laptop15.4W M1548 Red,2,Computers,Laptops,Red
385,Adventure Works Laptop8.9 E0890 Red,2,Computers,Laptops,Red
386,Adventure Works Laptop19W X1980 Blue,2,Computers,Laptops,Blue
387,Adventure Works Laptop15 M1501 Blue,2,Computers,Laptops,Blue
388,Adventure Works Laptop12 M1201 Blue,2,Computers,Laptops,Blue
389,Adventure Works Laptop16 M1601 Blue,2,Computers,Laptops,Blue
390,WWI Laptop19W X0196 Black,11,Computers,Laptops,Black
391,WWI Laptop15 M0150 Black,11,Computers,Laptops,Black
392,WWI Laptop12 M0120 Black,11,Computers,Laptops,Black
393,WWI Laptop16 M0160 Black,11,Computers,Laptops,Black
394,WWI Laptop15.4W M0156 Black,11,Computers,Laptops,Black
395,WWI Laptop8.9 E0089 Black,11,Computers,Laptops,Black
396,WWI Laptop19W X0196 White,11,Computers,Laptops,White
397,WWI Laptop15 M0150 White,11,Computers,Laptops,White
398,WWI Laptop12 M0120 White,11,Computers,Laptops,White
399,WWI Laptop16 M0160 White,11,Computers,Laptops,White
400,WWI Laptop15.4W M0156 White,11,Computers,Laptops,White
401,WWI Laptop8.9 E0089 White,11,Computers,Laptops,White
402,WWI Laptop19W X0196 Blue,11,Computers,Laptops,Blue
403,WWI Laptop15 M0150 Blue,11,Computers,Laptops,Blue
405,Proseware Laptop15 M510 Black,7,Computers,Laptops,Black
406,Proseware Laptop12 M210 Black,7,Computers,Laptops,Black
407,Proseware Laptop16 M610 Black,7,Computers,Laptops,Black
408,Proseware Laptop15.4W M518 Black,7,Computers,Laptops,Black
409,Proseware Laptop8.9 E089 Black,7,Computers,Laptops,Black
412,Proseware Laptop12 M210 White,7,Computers,Laptops,White
413,Proseware Laptop16 M610 White,7,Computers,Laptops,White
414,Proseware Laptop15.4W M518 White,7,Computers,Laptops,White
415,Proseware Laptop8.9 E089 White,7,Computers,Laptops,White
416,Adventure Works Desktop PC2.33 XD233 Silver,2,Computers,Desktops,Silver
417,Adventure Works Desktop PC2.30 MD230 Silver,2,Computers,Desktops,Silver
418,Adventure Works Desktop PC1.60 ED160 Silver,2,Computers,Desktops,Silver
419,Adventure Works Desktop PC1.80 ED180 Silver,2,Computers,Desktops,Silver
420,Adventure Works Desktop PC1.80 ED182 Silver,2,Computers,Desktops,Silver
421,Adventure Works Desktop PC3.0 MS300 Silver,2,Computers,Desktops,Silver
422,Adventure Works Desktop PC2.33 XD233 Black,2,Computers,Desktops,Black
423,Adventure Works Desktop PC2.30 MD230 Black,2,Computers,Desktops,Black
424,Adventure Works Desktop PC1.60 ED160 Black,2,Computers,Desktops,Black
425,Adventure Works Desktop PC1.80 ED180 Black,2,Computers,Desktops,Black
426,Adventure Works Desktop PC1.80 ED182 Black,2,Computers,Desktops,Black
427,Adventure Works Desktop PC3.0 MS300 Black,2,Computers,Desktops,Black
428,Adventure Works Desktop PC2.33 XD233 Brown,2,Computers,Desktops,Brown
429,Adventure Works Desktop PC2.30 MD230 Brown,2,Computers,Desktops,Brown
430,Adventure Works Desktop PC1.60 ED160 Brown,2,Computers,Desktops,Brown
431,Adventure Works Desktop PC1.80 ED180 Brown,2,Computers,Desktops,Brown
432,Adventure Works Desktop PC1.80 ED182 Brown,2,Computers,Desktops,Brown
433,Adventure Works Desktop PC2.33 XD233 White,2,Computers,Desktops,White
434,Adventure Works Desktop PC2.30 MD230 White,2,Computers,Desktops,White
435,Adventure Works Desktop PC1.60 ED160 White,2,Computers,Desktops,White
436,Adventure Works Desktop PC1.80 ED180 White,2,Computers,Desktops,White
437,Adventure Works Desktop PC1.80 ED182 White,2,Computers,Desktops,White
438,WWI Desktop PC2.33 X2330 Silver,11,Computers,Desktops,Silver
439,WWI Desktop PC2.30 M2300 Brown,11,Computers,Desktops,Brown
440,WWI Desktop PC1.60 E1600 Silver,11,Computers,Desktops,Silver
441,WWI Desktop PC1.80 E1800 Brown,11,Computers,Desktops,Brown
442,WWI Desktop PC1.80 E1801 Silver,11,Computers,Desktops,Silver
443,WWI Desktop PC3.0 M0300 Silver,11,Computers,Desktops,Silver
444,WWI Desktop PC2.33 X2330 Black,11,Computers,Desktops,Black
445,WWI Desktop PC2.30 M2300 Black,11,Computers,Desktops,Black
446,WWI Desktop PC1.60 E1600 Black,11,Computers,Desktops,Black
447,WWI Desktop PC1.80 E1800 Black,11,Computers,Desktops,Black
448,WWI Desktop PC1.80 E1801 Black,11,Computers,Desktops,Black
449,WWI Desktop PC3.0 M0300 Black,11,Computers,Desktops,Black
450,WWI Desktop PC2.33 X2330 Brown,11,Computers,Desktops,Brown
451,WWI Desktop PC2.30 M2300 Silver,11,Computers,Desktops,Silver
452,WWI Desktop PC1.60 E1600 Red,11,Computers,Desktops,Red
453,WWI Desktop PC1.80 E1800 Silver,11,Computers,Desktops,Silver
454,WWI Desktop PC1.80 E1801 Brown,11,Computers,Desktops,Brown
455,WWI Desktop PC2.33 X2330 White,11,Computers,Desktops,White
456,WWI Desktop PC2.30 M2300 White,11,Computers,Desktops,White
457,WWI Desktop PC1.60 E1600 White,11,Computers,Desktops,White
458,WWI Desktop PC1.80 E1800 White,11,Computers,Desktops,White
459,WWI Desktop PC1.80 E1801 White,11,Computers,Desktops,White
460,WWI Desktop PC1.80 E1802 White,11,Computers,Desktops,White
461,Proseware LCD24 X300 Black,7,Computers,Monitors,Black
462,Proseware LCD24W X300 Black,7,Computers,Monitors,Black
463,Proseware LCD22 M2000 Black,7,Computers,Monitors,Black
464,Proseware LCD22W M2001 Black,7,Computers,Monitors,Black
465,Proseware LCD20 M200 Black,7,Computers,Monitors,Black
466,Proseware LCD20W M230 Black,7,Computers,Monitors,Black
467,Proseware LCD19 E1000 Black,7,Computers,Monitors,Black
468,Proseware LCD19W M100 Black,7,Computers,Monitors,Black
469,Proseware LCD17 E200 Black,7,Computers,Monitors,Black
470,Proseware LCD17W E202 Black,7,Computers,Monitors,Black
471,Proseware LCD15 E103 Black,7,Computers,Monitors,Black
472,Proseware CRT19 E201 Black,7,Computers,Monitors,Black
473,Proseware CRT17 E104 Black,7,Computers,Monitors,Black
474,Proseware CRT15 E10 Black,7,Computers,Monitors,Black
475,Proseware LCD24 X300 White,7,Computers,Monitors,White
477,Proseware LCD22 M2000 White,7,Computers,Monitors,White
478,Proseware LCD22W M2001 White,7,Computers,Monitors,White
479,Proseware LCD20 M200 White,7,Computers,Monitors,White
480,Proseware LCD20W M230 White,7,Computers,Monitors,White
481,Proseware LCD19 E1000 White,7,Computers,Monitors,White
482,Proseware LCD19W M100 White,7,Computers,Monitors,White
483,Proseware LCD17 E200 White,7,Computers,Monitors,White
484,Proseware LCD17W E202 White,7,Computers,Monitors,White
485,Proseware LCD15 E103 White,7,Computers,Monitors,White
486,Proseware CRT19 E201 White,7,Computers,Monitors,White
487,Proseware CRT17 E104 White,7,Computers,Monitors,White
488,Proseware CRT15 E10 White,7,Computers,Monitors,White
490,Adventure Works LCD24W X300 Black,2,Computers,Monitors,Black
491,Adventure Works LCD22 M200 Black,2,Computers,Monitors,Black
492,Adventure Works LCD22W M200 Black,2,Computers,Monitors,Black
493,Adventure Works LCD20 M210 Black,2,Computers,Monitors,Black
494,Adventure Works LCD20W M240 Black,2,Computers,Monitors,Black
495,Adventure Works LCD19 E108 Black,2,Computers,Monitors,Black
496,Adventure Works LCD19W M100 Black,2,Computers,Monitors,Black
497,Adventure Works LCD17 E200 Black,2,Computers,Monitors,Black
498,Adventure Works LCD17W E203 Black,2,Computers,Monitors,Black
499,Adventure Works LCD15 E100 Black,2,Computers,Monitors,Black
500,Adventure Works CRT19 E10 Black,2,Computers,Monitors,Black
501,Adventure Works CRT17 E105 Black,2,Computers,Monitors,Black
502,Adventure Works CRT15 E101 Black,2,Computers,Monitors,Black
503,Adventure Works LCD24 X300 White,2,Computers,Monitors,White
504,Adventure Works LCD24W X300 White,2,Computers,Monitors,White
505,Adventure Works LCD22 M200 White,2,Computers,Monitors,White
506,Adventure Works LCD22W M200 White,2,Computers,Monitors,White
507,Adventure Works LCD20 M210 White,2,Computers,Monitors,White
508,Adventure Works LCD20W M240 White,2,Computers,Monitors,White
509,Adventure Works LCD19 E108 White,2,Computers,Monitors,White
510,Adventure Works LCD19W M100 White,2,Computers,Monitors,White
511,Adventure Works LCD17 E200 White,2,Computers,Monitors,White
512,Adventure Works LCD17W E203 White,2,Computers,Monitors,White
513,Adventure Works LCD15 E100 White,2,Computers,Monitors,White
514,Adventure Works CRT19 E10 White,2,Computers,Monitors,White
515,Adventure Works CRT17 E105 White,2,Computers,Monitors,White
516,Adventure Works CRT15 E101 White,2,Computers,Monitors,White
517,WWI LCD24 X300 Black,11,Computers,Monitors,Black
518,WWI LCD24W X300 Black,11,Computers,Monitors,Black
519,WWI LCD22 M2002 Black,11,Computers,Monitors,Black
520,WWI LCD22W M2003 Black,11,Computers,Monitors,Black
521,WWI LCD20 M220 Black,11,Computers,Monitors,Black
522,WWI LCD20W M250 Black,11,Computers,Monitors,Black
523,WWI LCD19 E107 Black,11,Computers,Monitors,Black
524,WWI LCD19W M100 Black,11,Computers,Monitors,Black
525,WWI LCD17 E200 Black,11,Computers,Monitors,Black
526,WWI LCD17W E200 Black,11,Computers,Monitors,Black
527,WWI CRT17 E106 Black,11,Computers,Monitors,Black
528,WWI LCD24 X300 White,11,Computers,Monitors,White
529,WWI LCD24W X300 White,11,Computers,Monitors,White
530,WWI LCD22 M2002 White,11,Computers,Monitors,White
531,WWI LCD22W M2003 White,11,Computers,Monitors,White
532,WWI LCD20 M220 White,11,Computers,Monitors,White
533,WWI LCD20W M250 White,11,Computers,Monitors,White
534,WWI LCD19 E107 White,11,Computers,Monitors,White
535,WWI LCD19W M100 White,11,Computers,Monitors,White
536,WWI LCD17 E205 White,11,Computers,Monitors,White
537,WWI LCD17W E200 White,11,Computers,Monitors,White
538,WWI CRT17 E106 White,11,Computers,Monitors,White
539,Proseware Projector 1080p LCD86 Black,7,Computers,Projectors & Screens,Black
540,Proseware Projector 1080p DLP86 Black,7,Computers,Projectors & Screens,Black
541,Proseware Projector 720p LCD56 Black,7,Computers,Projectors & Screens,Black
542,Proseware Projector 720p DLP56 Black,7,Computers,Projectors & Screens,Black
543,Proseware Projector 480p LCD12 Black,7,Computers,Projectors & Screens,Black
544,Proseware Projector 480p DLP12 Black,7,Computers,Projectors & Screens,Black
545,Proseware Screen 125in X1609 Black,7,Computers,Projectors & Screens,Black
546,Proseware Screen 113in X1609 Black,7,Computers,Projectors & Screens,Black
547,Proseware Screen 106in M1609 Black,7,Computers,Projectors & Screens,Black
548,Proseware Screen 100in M1609 Black,7,Computers,Projectors & Screens,Black
549,Proseware Screen 85in E1010 Black,7,Computers,Projectors & Screens,Black
550,Proseware Screen 80in E1010 Black,7,Computers,Projectors & Screens,Black
551,Proseware Projector 1080p LCD86 White,7,Computers,Projectors & Screens,White
552,Proseware Projector 1080p DLP86 White,7,Computers,Projectors & Screens,White
553,Proseware Projector 720p LCD56 White,7,Computers,Projectors & Screens,White
554,Proseware Projector 720p DLP56 White,7,Computers,Projectors & Screens,White
555,Proseware Projector 480p LCD12 White,7,Computers,Projectors & Screens,White
556,Proseware Projector 480p DLP12 White,7,Computers,Projectors & Screens,White
558,Proseware Screen 113in X1609 White,7,Computers,Projectors & Screens,White
559,Proseware Screen 106in M1609 White,7,Computers,Projectors & Screens,White
560,Proseware Screen 100in M1609 White,7,Computers,Projectors & Screens,White
561,Proseware Screen 85in E1010 White,7,Computers,Projectors & Screens,White
562,Proseware Screen 80in E1010 White,7,Computers,Projectors & Screens,White
563,Proseware Projector 1080p LCD86 Silver,7,Computers,Projectors & Screens,Silver
564,Proseware Projector 1080p DLP86 Silver,7,Computers,Projectors & Screens,Silver
565,Proseware Projector 720p LCD56 Silver,7,Computers,Projectors & Screens,Silver
566,Proseware Projector 720p DLP56 Silver,7,Computers,Projectors & Screens,Silver
567,Proseware Projector 480p LCD12 Silver,7,Computers,Projectors & Screens,Silver
568,Proseware Projector 480p DLP12 Silver,7,Computers,Projectors & Screens,Silver
569,Proseware Screen 125in X1609 Silver,7,Computers,Projectors & Screens,Silver
570,Proseware Screen 113in X1609 Silver,7,Computers,Projectors & Screens,Silver
571,Proseware Screen 106in M1609 Silver,7,Computers,Projectors & Screens,Silver
572,Proseware Screen 100in M1609 Silver,7,Computers,Projectors & Screens,Silver
573,Proseware Screen 85in E1010 Silver,7,Computers,Projectors & Screens,Silver
574,Proseware Screen 80in E1010 Silver,7,Computers,Projectors & Screens,Silver
575,Contoso Projector 1080p X980 Black,3,Computers,Projectors & Screens,Black
576,Contoso Projector 1080p X981 Black,3,Computers,Projectors & Screens,Black
577,Contoso Projector 720p M620 Black,3,Computers,Projectors & Screens,Black
578,Contoso Projector 720p M621 Black,3,Computers,Projectors & Screens,Black
579,Contoso Projector 480p M480 Black,3,Computers,Projectors & Screens,Black
580,Contoso Projector 480p M481 Black,3,Computers,Projectors & Screens,Black
581,Contoso Screen 125in M250 Black,3,Computers,Projectors & Screens,Black
582,Contoso Screen 113in M251 Black,3,Computers,Projectors & Screens,Black
583,Contoso Screen 106in M060 Black,3,Computers,Projectors & Screens,Black
584,Contoso Screen 100in E010 Black,3,Computers,Projectors & Screens,Black
585,Contoso Screen 85in E085 Black,3,Computers,Projectors & Screens,Black
586,Contoso Screen 80in E080 Black,3,Computers,Projectors & Screens,Black
587,Contoso Projector 1080p X980 White,3,Computers,Projectors & Screens,White
588,Contoso Projector 1080p X981 White,3,Computers,Projectors & Screens,White
589,Contoso Projector 720p M620 White,3,Computers,Projectors & Screens,White
590,Contoso Projector 720p M621 White,3,Computers,Projectors & Screens,White
591,Contoso Projector 480p M480 White,3,Computers,Projectors & Screens,White
592,Contoso Projector 480p M481 White,3,Computers,Projectors & Screens,White
593,Contoso Screen 125in M250 White,3,Computers,Projectors & Screens,White
594,Contoso Screen 113in M251 White,3,Computers,Projectors & Screens,White
595,Contoso Screen 106in M060 White,3,Computers,Projectors & Screens,White
596,Contoso Screen 100in E010 White,3,Computers,Projectors & Screens,White
597,Contoso Screen 85in E085 White,3,Computers,Projectors & Screens,White
598,Contoso Screen 80in E080 White,3,Computers,Projectors & Screens,White
599,Contoso Projector 1080p X980 Silver,3,Computers,Projectors & Screens,Silver
600,Contoso Projector 1080p X981 Silver,3,Computers,Projectors & Screens,Silver
601,Contoso Projector 720p M620 Silver,3,Computers,Projectors & Screens,Silver
602,Contoso Projector 720p M621 Silver,3,Computers,Projectors & Screens,Silver
603,Contoso Projector 480p M480 Silver,3,Computers,Projectors & Screens,Silver
604,Contoso Projector 480p M481 Silver,3,Computers,Projectors & Screens,Silver
605,Contoso Screen 125in M250 Silver,3,Computers,Projectors & Screens,Silver
606,Contoso Screen 113in M251 Silver,3,Computers,Projectors & Screens,Silver
607,Contoso Screen 106in M060 Silver,3,Computers,Projectors & Screens,Silver
608,Contoso Screen 100in E010 Silver,3,Computers,Projectors & Screens,Silver
609,Contoso Screen 85in E085 Silver,3,Computers,Projectors & Screens,Silver
610,Contoso Screen 80in E080 Silver,3,Computers,Projectors & Screens,Silver
612,WWI Projector 1080p DLP86 Black,11,Computers,Projectors & Screens,Black
613,WWI Projector 720p LCD56 Black,11,Computers,Projectors & Screens,Black
614,WWI Projector 720p DLP56 Black,11,Computers,Projectors & Screens,Black
615,WWI Projector 480p LCD12 Black,11,Computers,Projectors & Screens,Black
